Review_id,Film_id,Comment
386,tt0800325,"{'imdb_id': 'tt0800325', 'comentarios': [{'review': 'The wait was worth it!', 'rating': '9/10'}, {'review': 'Never listened to Motley Cru', 'rating': '7/10'}, {'review': 'Ten stars all day', 'rating': '10/10'}, {'review': 'I wish they went further with it', 'rating': '6/10'}, {'review': 'Exceeds Expectations', 'rating': '8/10'}, {'review': 'Great movie even if your not a fan', 'rating': '9/10'}, {'review': 'Solid', 'rating': '8/10'}, {'review': 'I loved this movie.', 'rating': '7/10'}, {'review': 'The Title Says it All, in a Good Way', 'rating': '7/10'}, {'review': 'Come on people!', 'rating': '8/10'}, {'review': 'Great escapism and nostalgic movie 🎥', 'rating': '8/10'}, {'review': 'This definitely is The Dirt...', 'rating': '8/10'}, {'review': 'Just Keep Reading', 'rating': '7/10'}, {'review': 'Worth your time', 'rating': '8/10'}, {'review': 'Loved it!', 'rating': '10/10'}, {'review': 'Totally worth the time', 'rating': '8/10'}, {'review': 'Yessssss The book was Amazing !!!!!!', 'rating': '10/10'}, {'review': 'Very enjoyable', 'rating': '5/10'}, {'review': 'A bit disappointing.', 'rating': '7/10'}, {'review': 'Inside Motley Crue', 'rating': '8/10'}, {'review': 'Way better than Bohemian Rhapsody!', 'rating': '10/10'}, {'review': 'Astounded by bad reviews', 'rating': '8/10'}, {'review': 'Sex drugs and Crue!', 'rating': '6/10'}, {'review': 'Poorly executed', 'rating': '1/10'}, {'review': 'This is an X-Rated Lifetime Made-for TV Movie', 'rating': 'Sin calificación'}]}"
387,tt6116856,"{'imdb_id': 'tt6116856', 'comentarios': [{'review': ""It's not The Raid. But it's good enough."", 'rating': '7/10'}, {'review': 'The Raid 3 in all but name!', 'rating': '10/10'}, {'review': 'Oh so violent.', 'rating': '9/10'}, {'review': 'One of the best action film after The Raid Redemption. Brutal, gruesome, gritty, relentless action extravaganza.', 'rating': '10/10'}, {'review': 'One of the finest', 'rating': '10/10'}, {'review': 'Great gore, painful story/story telling, so and so martial arts', 'rating': '5/10'}, {'review': 'Chop chop chippity chop chop...', 'rating': '8/10'}, {'review': ""Makes John Wick look like child's play."", 'rating': '10/10'}, {'review': 'martial art gorefest 10/10 with a bland character script.', 'rating': '6/10'}, {'review': 'Pity for the henchman', 'rating': '9/10'}, {'review': 'Watch it! Just watch it...', 'rating': '9/10'}, {'review': 'An insane bloodbath.', 'rating': '9/10'}, {'review': 'Plot what plot', 'rating': '5/10'}, {'review': 'xtreme gore and a lot of fighting', 'rating': '10/10'}, {'review': 'Comparing this with Raid or Raid 2 is a an insult to those classics', 'rating': '4/10'}, {'review': 'Who Needs The Raid 3?', 'rating': '7/10'}, {'review': 'Like playing a video game with cheat code', 'rating': '5/10'}, {'review': 'Not a intelligible plot and story...just blood bath..!', 'rating': '2/10'}, {'review': '""I wish there was more action, violence and gore"" said no one ever', 'rating': '9/10'}, {'review': 'Violence Galore', 'rating': '8/10'}, {'review': 'Overdone in some aspects, underdone in others...', 'rating': '6/10'}, {'review': 'Good Lord! Can Any Other Movie Be So Violent?', 'rating': '8/10'}, {'review': 'Absolute Garbage', 'rating': '1/10'}, {'review': 'No where to hide', 'rating': '8/10'}, {'review': 'I miss Gareth Evans', 'rating': '6/10'}]}"
388,tt13260836,"{'imdb_id': 'tt13260836', 'comentarios': [{'review': 'Actually held the attention of two little girls that are not easy to entertain.', 'rating': '8/10'}, {'review': 'A light joyful Christmas movie', 'rating': '9/10'}, {'review': 'A celebration of innocence and goodwill in the hearts of humans', 'rating': '10/10'}, {'review': 'wishes', 'rating': '10/10'}, {'review': 'Heartwarming for the holidays', 'rating': '10/10'}, {'review': 'Heartwarming, cute and emotional movie', 'rating': '10/10'}, {'review': 'Wonderful second part', 'rating': '5/10'}, {'review': 'It was okay.', 'rating': 'Sin calificación'}]}"
389,tt8530978,"{'imdb_id': 'tt8530978', 'comentarios': [{'review': 'Was going so well until the end.', 'rating': '6/10'}, {'review': 'Excellent film worth watching', 'rating': '8/10'}, {'review': 'REALISTIC and FRESH', 'rating': '8/10'}, {'review': 'Some brave ideas mixed with some cliche moments...', 'rating': '7/10'}, {'review': 'Great story...ended a little flat.', 'rating': '8/10'}, {'review': 'Great Movie & Very touching story!', 'rating': '10/10'}, {'review': 'Good movie', 'rating': '8/10'}, {'review': 'Felt like I was thrown into Chicago', 'rating': '9/10'}, {'review': 'Great effort but off-beat in the end', 'rating': '7/10'}, {'review': ""Decent - could've been great"", 'rating': '6/10'}, {'review': 'Moonlight meets Hustle and Flow', 'rating': '8/10'}, {'review': 'Put it next to Hustle and flow', 'rating': '9/10'}, {'review': 'Beat', 'rating': '9/10'}, {'review': 'Great movie that sends deep message', 'rating': '10/10'}, {'review': 'Little bit dark but has feel good moments', 'rating': '10/10'}, {'review': 'Climax was at the beginning', 'rating': '8/10'}, {'review': 'Music', 'rating': '8/10'}, {'review': 'Amazing acting!', 'rating': '10/10'}, {'review': 'Bad ending', 'rating': '8/10'}, {'review': 'Worth Watching, Good Music, Good Acting', 'rating': '9/10'}, {'review': 'Beats, the musical ""Blind Side"" or a bum ride?', 'rating': '7/10'}, {'review': 'I see where they wanted to take it.', 'rating': '4/10'}, {'review': 'Slice of life Authenticity', 'rating': '8/10'}, {'review': 'It had a lot of potential', 'rating': '5/10'}, {'review': 'Surprisingly intense opening but fell short all the way! Really disappointed!', 'rating': '2/10'}]}"
390,tt8727582,"{'imdb_id': 'tt8727582', 'comentarios': [{'review': 'A documentary of accidental gay porn entrepreneurs', 'rating': '8/10'}, {'review': 'A slice of LGBTQ culture and history definitely worth to watch', 'rating': '7/10'}, {'review': 'An interesting family story with an emotional glimpse of the gay community!', 'rating': '8/10'}, {'review': 'Circus of Books opens its store doors to moving LGBT culture, history and rights.', 'rating': '6/10'}, {'review': 'Really moving documentary', 'rating': '10/10'}, {'review': 'Wonderful', 'rating': '9/10'}, {'review': 'Interesting documentary of a couple adapting to a strange new life', 'rating': '7/10'}, {'review': 'Underwhelming', 'rating': '5/10'}, {'review': 'A family story around a business unlike any other', 'rating': '8/10'}, {'review': 'Diverse', 'rating': '8/10'}, {'review': 'interesting story but not very well executed', 'rating': '5/10'}, {'review': ""If you don't have a can of paint to watch dry, I guess maybe you could try this"", 'rating': '1/10'}, {'review': 'More Bashing The Right', 'rating': '3/10'}, {'review': 'Painfully Boooooooringgggg', 'rating': '4/10'}, {'review': 'Good idea, poorly executed.', 'rating': '6/10'}, {'review': 'Great documentary', 'rating': '8/10'}, {'review': '""What are you looking for?""', 'rating': '6/10'}, {'review': 'Always respect pioneers', 'rating': '7/10'}, {'review': ""I thought I would've had a different outlook"", 'rating': '1/10'}, {'review': 'EYE-OPENING', 'rating': '6/10'}, {'review': 'good, insightful and sad', 'rating': '5/10'}, {'review': 'Turns out there are many kinds of closets', 'rating': '10/10'}, {'review': 'Boring, biased and hardly about the bookstore', 'rating': '2/10'}, {'review': 'Amateur Home Video at Best.', 'rating': '3/10'}, {'review': 'When your family business is a porn shop', 'rating': '8/10'}]}"
391,tt8741182,"{'imdb_id': 'tt8741182', 'comentarios': [{'review': 'Simply Magnificent', 'rating': '10/10'}, {'review': 'Inspirational.', 'rating': '10/10'}, {'review': 'Very inspirational', 'rating': '9/10'}, {'review': 'A heartbreak around every turn', 'rating': '10/10'}, {'review': 'Perfect inspirational movie for my child.', 'rating': '10/10'}, {'review': 'Wonderful Inspiring', 'rating': '10/10'}]}"
392,tt9077188,"{'imdb_id': 'tt9077188', 'comentarios': [{'review': 'Not his best', 'rating': '7/10'}, {'review': 'Sometimes, I feel he gets it wrong...', 'rating': '9/10'}, {'review': 'Disappointing', 'rating': '6/10'}, {'review': 'Good entertainment, but infuriatingly invalid', 'rating': '4/10'}, {'review': 'Hubris and Hypno-manipulation', 'rating': '5/10'}, {'review': 'Beautiful concept, but with fake execution.', 'rating': '2/10'}, {'review': 'Forced', 'rating': '5/10'}, {'review': 'A TV show', 'rating': '9/10'}, {'review': ""Derren Brown's best yet"", 'rating': '10/10'}, {'review': 'An idea that has gone well', 'rating': '9/10'}, {'review': 'Beautiful story', 'rating': '2/10'}, {'review': 'It does seem like a typical fraud', 'rating': '10/10'}, {'review': 'Incredible!', 'rating': '9/10'}, {'review': 'Fishy somethings?', 'rating': '8/10'}, {'review': 'Another thriller from Derren Brown', 'rating': '10/10'}, {'review': 'Expecting a different outcome', 'rating': '1/10'}, {'review': ""Clearly staged-don't bother."", 'rating': '8/10'}, {'review': 'Must see, Would have have it 10 stars but.....', 'rating': '6/10'}, {'review': ""Interesting but I'm not convinced"", 'rating': '8/10'}, {'review': 'Something fishy ?', 'rating': 'Sin calificación'}]}"
393,tt8900434,"{'imdb_id': 'tt8900434', 'comentarios': [{'review': 'An enjoyable, original movie.', 'rating': '10/10'}, {'review': 'Pepe chatting with Kusturica...', 'rating': '7/10'}, {'review': 'Nice shootings, not so informative', 'rating': '5/10'}]}"
394,tt8793990,"{'imdb_id': 'tt8793990', 'comentarios': [{'review': '""I can barely say his name...""', 'rating': '10/10'}, {'review': 'I Wish Every ER and Psych Unit Had a Copy of This Film!', 'rating': '10/10'}, {'review': 'This one will stay with you.', 'rating': '10/10'}, {'review': 'A Perfect 10', 'rating': '10/10'}, {'review': 'For the grieving', 'rating': '10/10'}, {'review': 'A bittersweet wonder of a film', 'rating': '10/10'}, {'review': ""Heartbreaking story of a family's loss and the burden of remembering and forgetting"", 'rating': '8/10'}, {'review': 'Heartbreakingly beautiful', 'rating': '10/10'}, {'review': 'An emotional account of pain and the process of moving through it', 'rating': '10/10'}, {'review': ""can't believe the negative reviews"", 'rating': '10/10'}, {'review': 'Poignant Doc Featuring a Repulsive Father', 'rating': '7/10'}, {'review': 'Great journey to memorialize a loved one.', 'rating': '10/10'}, {'review': 'Broken family...', 'rating': '5/10'}, {'review': 'Annoying', 'rating': '1/10'}, {'review': 'Unforgettable', 'rating': '9/10'}, {'review': 'Indescribable', 'rating': '10/10'}, {'review': 'Sorry for your loss', 'rating': '1/10'}, {'review': 'A beautiful journey made by a lovely family...', 'rating': '10/10'}, {'review': 'Boring', 'rating': '1/10'}]}"
395,tt14217100,"{'imdb_id': 'tt14217100', 'comentarios': [{'review': 'Ferry', 'rating': '7/10'}, {'review': 'Ferry is the king', 'rating': '8/10'}, {'review': ""'Undercover' prequel that introduces Ferry Bouman"", 'rating': '8/10'}, {'review': 'I wish that I had not watched ""Undercover"" before watching this.', 'rating': '8/10'}, {'review': 'Brutal, funny, touching.', 'rating': '7/10'}, {'review': 'Really enjoyed it!', 'rating': '8/10'}, {'review': 'Really?', 'rating': '9/10'}, {'review': ""Could've been a series"", 'rating': '9/10'}, {'review': 'Highly Satisfying.', 'rating': '10/10'}, {'review': 'Great exciting thriller!', 'rating': '8/10'}, {'review': 'This movie has it all', 'rating': '9/10'}, {'review': 'A nice prequel to the TV show', 'rating': '7/10'}, {'review': 'Entertaining movie - prequel to the series', 'rating': '7/10'}, {'review': ""This is wat we've been waiting for"", 'rating': '8/10'}, {'review': 'Very enjoyable watch', 'rating': '8/10'}, {'review': 'Was Prepared To Hate It, But . . .', 'rating': '9/10'}, {'review': ""FERRY'S WHEEL"", 'rating': '7/10'}, {'review': 'Please bring back Ferry for a FULL season.', 'rating': '10/10'}, {'review': 'Made me look forward to the series Undercover.', 'rating': '8/10'}, {'review': 'Predictable gangster fare, but hits the right notes! [+60%]', 'rating': '6/10'}, {'review': 'Gangsta', 'rating': '8/10'}, {'review': 'Great movie !', 'rating': '8/10'}, {'review': 'Boring', 'rating': '3/10'}, {'review': 'Great entertainment!', 'rating': '9/10'}, {'review': ""Many like Ferry in Amsterdam's underworld"", 'rating': '7/10'}]}"
396,tt10050782,"{'imdb_id': 'tt10050782', 'comentarios': [{'review': 'Well Paced, well made, and very interesting.', 'rating': '9/10'}, {'review': 'it makes you wanna try', 'rating': '10/10'}, {'review': ""it's a good documentary but it misses some important history"", 'rating': '7/10'}, {'review': ""Things you already know, but it's entertaining."", 'rating': '7/10'}, {'review': 'Beautifully edited, remarkable content!', 'rating': '10/10'}, {'review': 'Well made documentary', 'rating': '8/10'}, {'review': 'Worth A Look By Anyone', 'rating': '7/10'}, {'review': 'Great line', 'rating': '10/10'}, {'review': 'An insight', 'rating': '7/10'}, {'review': 'A must see film', 'rating': '9/10'}, {'review': 'Biased: The Documentary', 'rating': '5/10'}, {'review': 'This is a documentary about how the War on Drugs has and is being used against Black people. Not much else.', 'rating': '6/10'}, {'review': 'A Fascinating Portrait of How Politics Shapes Perceptions', 'rating': '10/10'}, {'review': 'Kind of biased', 'rating': '3/10'}, {'review': 'Biased', 'rating': '2/10'}]}"
397,tt13150564,"{'imdb_id': 'tt13150564', 'comentarios': [{'review': 'You get what you sign up for.', 'rating': '6/10'}, {'review': 'For tennis buff', 'rating': '7/10'}, {'review': 'Make me cry', 'rating': '10/10'}, {'review': 'Terrific and sad', 'rating': '7/10'}, {'review': 'Rather niche', 'rating': '5/10'}]}"
398,tt6333072,"{'imdb_id': 'tt6333072', 'comentarios': [{'review': 'Brought tears to my eyes.', 'rating': '10/10'}, {'review': 'Wonderful, thank you for making this Netflix, on behalf of the Hong Kong people!', 'rating': '10/10'}, {'review': 'Inspiring!', 'rating': '9/10'}, {'review': 'Too many biases', 'rating': '3/10'}, {'review': 'The narrativity is too simplified and explicit', 'rating': '4/10'}, {'review': 'This is a joke', 'rating': '1/10'}, {'review': 'Factual and impressive, and insightful.', 'rating': '10/10'}, {'review': 'The Littlest David vs. the Largest Goliath', 'rating': '9/10'}, {'review': 'Not surprised this won an Audience Award at Sundance', 'rating': '8/10'}, {'review': 'Together we are one loud voice that cannot be silenced', 'rating': '10/10'}, {'review': 'propaganda', 'rating': '1/10'}, {'review': 'Glory To Hong Kong', 'rating': '10/10'}, {'review': 'Propaganda Fake News Documentary!', 'rating': '1/10'}, {'review': 'It is biased', 'rating': '3/10'}, {'review': 'Would give 0/10 if I could', 'rating': '1/10'}, {'review': 'A young leader is born at the times of needs', 'rating': '8/10'}, {'review': 'Fantastic!', 'rating': '10/10'}, {'review': 'An elegy to the only civilized city in China', 'rating': '10/10'}, {'review': 'Full of biases', 'rating': '6/10'}]}"
399,tt4900018,"{'imdb_id': 'tt4900018', 'comentarios': [{'review': ""Keith's drunk chuckle makes it worth your time"", 'rating': '7/10'}, {'review': 'Entertaining But Way Too Short', 'rating': '7/10'}, {'review': 'Good, but needs more focus and depth', 'rating': '8/10'}, {'review': '""For me, music is like the center of everything."" - Keith Richards', 'rating': '8/10'}, {'review': '""Rock n Roll"" Great Richards Re-Hatches His American Blues & Other Musical Influences', 'rating': '7/10'}, {'review': 'Out Of His Head', 'rating': '6/10'}, {'review': 'A documentary for musicians and music lovers about the musician Keith Richards - not the rock star', 'rating': '10/10'}, {'review': 'No Rock Star Party Stories!-??', 'rating': '7/10'}, {'review': 'A gem for music lovers', 'rating': '1/10'}, {'review': 'Interesting, but sporadic', 'rating': '9/10'}, {'review': ""A brief description of Keith' music & influences, not the story of his life."", 'rating': 'Sin calificación'}, {'review': 'Honest', 'rating': 'Sin calificación'}]}"
400,tt9358052,"{'imdb_id': 'tt9358052', 'comentarios': [{'review': 'Uninspiring Film about an Inspiring Person', 'rating': '4/10'}, {'review': 'My previous review was deleted...', 'rating': '1/10'}, {'review': ""I don't understand some of the things people are saying..."", 'rating': '9/10'}, {'review': ""don't listen to the bad reviews"", 'rating': '7/10'}, {'review': 'Ignore the ""1s""', 'rating': '10/10'}, {'review': 'Felt like a long political ad', 'rating': '3/10'}, {'review': 'See AOC running for Congress', 'rating': '8/10'}, {'review': 'Beyond the politics, brilliant documentary', 'rating': '8/10'}, {'review': 'An education while watching', 'rating': '10/10'}, {'review': 'Waste of time', 'rating': '1/10'}, {'review': 'An incredible insight into hope', 'rating': '10/10'}, {'review': ""The First Thing You'll Notice ......"", 'rating': '10/10'}, {'review': 'Four Democrats complain about living conditions in Democrat strongholds...', 'rating': '2/10'}, {'review': 'Will make you cry', 'rating': '10/10'}, {'review': 'Inspirational content shot brilliantly', 'rating': '10/10'}, {'review': 'Wonderful film', 'rating': '10/10'}, {'review': 'A gem', 'rating': '9/10'}, {'review': 'UK based review not considering politics (until the end)', 'rating': '8/10'}, {'review': 'From a non-American perspective', 'rating': '10/10'}, {'review': 'AOC is the real deal', 'rating': '10/10'}, {'review': 'Add 5 points to the average review', 'rating': '10/10'}, {'review': 'Knock down the house is a KNOCKOUT', 'rating': '10/10'}, {'review': 'Brilliant and inspiring documentary that will give you hope for the future!', 'rating': '1/10'}, {'review': 'Throw the parties away...', 'rating': '8/10'}, {'review': 'Great film', 'rating': '10/10'}]}"
